English,German
"Can't unclaim plot: You have residents on the property, you will need to evict them before unclaiming land.","Kann den Anspruch auf Parzelle nicht entfernen: Du hast noch Bewohner auf dem Besitz, du musst sie vorher rausschmeißen."
Cannot move selected plot onto {0}: would result in non-contiguous deed,Kann die ausgewählte Parzelle nicht nach {0} verschieben: Das würde die Urkunde teilen
Cannot move selected plot onto {0}: would cause {1} to not have contiguous plots,"Kann die ausgewählte Parzelle nicht nach {0} verschieben: Das würde dazu führen, dass {1} geteilt wäre"
Achievements: {0},Errungenschaften: {0}
Favorite food: {0},Lieblingsessen: {0}
Least-favorite food: {0},Ungeliebtestes Essen: {0}
You energized {0} with {1} hours of extra energy to work while otherwise exhausted.,"Du hast {0} mit {1} Stunde(n) zusätzlicher Kraft aufgetankt, um arbeiten zu können, statt erschöpft zu sein."
You exhausted {0} for the day.,Du hast {0} für den Rest des Tages erschöpft gemacht.
"Since you last logged in {0} ago, you lost {1} calories and gained {2} {3}.","Seit du vor {0} online warst, hast du {1} Kalorien verloren und {2} {3} dazugewonnen."
stars,Sterne
Lowest Nutrient:,Niedrigster Nährwert:
Highest Nutrient:,Höchster Nährwert:
Ratio:,Rate:
Final Bonus:,Endbonus:
"You receive a bonus for balancing the nutrients in your diet, and if each nutrient is close to the same value the bonus goes up.","Du bekommst einen Punktebonus für die gleichmäßige Verteilung der Nährwerte in deinem Nahrungsplan. Je näher die einzelnen Nährwerte am selben Wert sind, um so höher steigt der Punktewert."
(where a ratio of {0} is {1} and a ratio of {2} is {3}),"(Wo eine Rate von {0}, {1} ist und eine Rate von {2}, {3} ist)"
No nutrients.,Kein Nährwert.
You are feeling refreshed and can work again.,Du fühlst dich erholt und kannst wieder arbeiten.
You feel invigorated! You can work an extra {0} hours while otherwise exhausted.,"Du fühlst dich gestärkt! Du kannst {0} Stunde(n) länger arbeiten, obwohl du sonst erschöpft wärst."
You are suddenly very exhausted.,Du bist plötzlich völlig erschöpft.
Citizen is exhausted and can work again in {0}.,Bürger ist erschöpft und kann in {0} wieder arbeiten.
Citizen can work for another {0} before becoming exhausted.,"Bürger kann für weitere {0} arbeiten, bevor er erschöpft ist."
Spawns a setup for testing sewage system.,Erzeugt eine Einrichtung zum Testen von Abwassersystemen.
plugin,Plugin
All {0} in the world,Alle {0} in der Welt
There are {0} {1} in the world,Es befinden sich {0} {1} in der Welt
There is one {0} in the world,Es befindet sich ein {0} in der Welt
use {0}{1},benutze {0}{1}
You find this food tastes {0}.,Diese Nahrung schmeckt dir {0}.
You have eaten {0} calories of this food within the last 24 hours.,Du hast {0} Kalorien dieser Nahrung in den letzten 24 Stunden zu dir genommen.
You have never tried this food before.,Du hast dieses Essen noch nie zuvor gekostet.
perform an action,führe eine Aktion aus
performing an action,eine Aktion ausführend
{0} is at its current max of {1} plots.,{0} hat bereits das aktuelle Maximum von {1} Parzellen.
The {0} is:\n\n{1} {2}\n\nDo you want to proceed and specify a bank account to pay from?,"Das {0} ist:\n\n{1} {2}\n\n Möchtest du fortfahren und das Bankkonto auswählen, von dem du zahlen möchtest?"
{0} doesn't have enough {1} to cover the {2} of {3}.,{0} hat nicht genug {1} um die {2} von {3} abzudecken.
{0} is set to an invalid amount: {1},Für {0} wurde eine ungültige Menge eingestellt: {1}
{0} is set to an invalid currency: {1},{0} ist mit einer ungültigen Währung verbunden: {1}
{0} in {1},{0} in {1}
Waterwheel is too deep.,Wasserrad ist zu tief.
Waterwheel rotation obstructed by {0} at {1}.,Wasserrad Rotation wird von {0} bei {1} verhindert.
Too many sides are in water flow.,Zu viele Seiten befinden sich im Wasserfluss.
Waterwheel must be in water to function.,"Das Wasserrad muss im Wasser sein, um zu funktionieren."
The Waterwheel does not function in oceans.,Das Wasserrad funktioniert nicht im Ozean.
side,Seite
The Solar Generator must be outside.,Solargeneratoren müssen Außen sein.
"The Solar Generator sees {0}% of the sky, generating {1}w of the maximum of {2}. Generator footprint is {3}x{4}.",Die Solarpaneele haben eine freie Sicht von {0}% auf den Himmel. Dadurch Generieren sie {1} von möglichen {2}w. Solarpaneele Ausmaße sind {3}x{4}.
The Solar Generator requires a view of the sky to operate.,Der Solargenerator benötigt eine freie Sicht zum Himmel.
No objects required by power grid network,Keine Objekte im Stromnetz erforderlich
Not connected to a power grid,Nicht an ein Stromnetz angeschlossen
Uncategorized,Nicht kategorisiert
"Cannot enroll, no subject set.","Du kannst dich nicht einschreiben, keine Fächer ausgewählt."
"Cannot enroll, class is full.","Anmeldung nicht möglich, Kurs ist voll."
"Cannot enroll, you are already educated in {0}.","Du kannst dich nicht einschreiben, du hast {0} bereits gelernt."
Enrollment failed: Requirements not satisfied.,Anmeldung fehlgeschlagen: Anforderungen nicht erfüllt.
"Enrollment failed, requirements not satisfied.","Anmeldung fehlgeschlagen, Anforderungen nicht erfüllt."
tuition fee,Schulgebühr
"You are now enrolled as a {0} student!{1}Once both you and the teacher have applied labor, you will begin gaining education in {2}.","Du bist jetzt als {0} Schüler eingetragen!{1}Sobald du und der Lehrer Lehrarbeit hinzugefügt habt, beginnt der Unterricht in {2}."
{0} is now a student of {1} at {2}. {3},{0} ist jetzt Schüler von {1} bei {2}. {3}
{0} has enrolled in your {1} class.  You will collect {2} when they complete the class.,"{0} hat sich in deine Klasse {1} eingeschrieben. Du wirst {2} bekommen, sobald die Klasse abgeschlossen ist."
"Cannot become a teacher here, requirements not satisfied.","Du kannst hier keinen Unterricht geben, die Anforderungen sind nicht erfüllt."
A subject must be assigned before you may become a teacher.,"Ein Unterrichtsfach muss zugewiesen sein, bevor du Lehrer werden kannst."
You don't have the skill {0} and thus cannot teach it.,Du hast die Voraussetzung {0} nicht und kann nicht gelernt werden.
"You are now a teacher of {0}!  For teaching to begin:\n\n - Students must enroll beyond the minimum number required.\n - Students must add studying labor.\n - You must add teaching labor.\n\n When these are satisfied, their education in the given subject will begin increasing.","Du bist jetzt Lehrer von {0}! Um das Unterrichten zu beginnen:\n\n - Es muss die Mindestmenge an Schülern erreicht werden.\n - Schüler müssen Arbeit hinzugefügt haben.\n - Du musst Arbeit hinzugefügt haben.\n\n Wenn alles erfüllt ist, wird der Unterricht beginnen."
{0} is now teaching {1} at {2}.,{0} lehrt jetzt {1} bei {2}.
Are you sure you want to stop teaching? You will lose {0} queued teaching calories.,"Sicher, dass du das Unterrichten beenden willst? Du wirst {0} Lehrkalorien verlieren."
Are you sure you want to stop teaching?,"Sicher, dass du dein Lehramt aufgeben willst?"
{0} calories applied to studying.  {1} of calories needed for class have been applied.,"{0} Arbeitskraft fürs Lernen angewandt. {1} Arbeitskraft notwendig, um dich in die Klasse einzuschreiben."
Teaching not started:,Lehre nicht gestartet:
"Teaching in progress, {0} currently learning.","Unterricht läuft, {0} lernen gerade."
{0} has successfully completed a class in {1} taught by {2}.{3},{0} hat erfolgreich eine Klasse in {1} abgeschlossen. Unterrichtet wurde er von {2}.{3}
You have completed your course in {0} taught by {1}!{2},Du hast den Kurs bestanden in {0} und gelernt von {1}!{2}
{0} has completed your course in {1}!{2},{0} hat deinen Kurs in {1} abgeschlossen!{2}
You already have the maximum calories you can queue here ({0} classes worth).,"Du hast bereits das Maximum an Arbeitskraft verbraucht, die du hier anwenden kannst ({0} Klassen)."
{0} calories applied to teaching.  Calories queued to teach {1} full classes.,"{0} Arbeitskraft für das Unterrichten angewandt. Arbeitskraft angewandt, um {1} volle Klassen zu unterrichten."
Teaching time queued: {0} ({1} full classes),Lehrzeit eingereiht: {0} ({1} volle Klassen)
No teacher has yet taken the job.,Bisher hat kein Lehrer diesen Job angenommen.
Class is being taught by {0}.,Klasse wird von {0} unterrichtet.
No subject set.,Kein Fach gesetzt.
Room must contain a working crafting table that uses {0} in order to teach.,"Raum muss einen funktionsfähigen Arbeitstisch, der {0} nutzt beinhalten, damit unterrichtet werden kann."
Crafting table used for teaching ({0}) for {1} is not enabled.,Der Unterrichtstisch ({0}) für {1} ist nicht aktiviert.
No teacher assigned.,Kein Lehrer zugewiesen.
Teacher needs to perform teaching labor.,Lehrer müssen Lehrarbeit leisten.
"Need at least {0} with queued study labor to begin, currently {1}.","Brauche mindestens {0} Studienarbeit um anzufangen, aktuell sind es {1}."
"Tuition distributed from escrow: {0} paid to teacher, {1} paid to school.",Auszahlung vom Treuhandkonto für das Unterrichten: {0} an Lehrer und {1} an die Schule gezahlt.
{0} transferred fee to escrow for crafting {1} in the amount of {2},"{0} hat die Gebühr eingezogen, um {2} {1} herzustellen"
{0} paid fee for crafting {1} in amount of {2},{0} hat eine Gebühr von {2} für das herstellen von {1} gezahlt
{0} refund fee for crafting {1} in amount of {2},{0} hat eine Erstattung von {2} für das herstellen von {1} gezahlt
damaging {0}{1},beschädige {0}{1}
World Progress,Fortschritt in der Welt
Achievements,Errungenschaften
Error: two achievements with same name '{0}',Fehler: Zwei Erfolge mit demselben Namen '{0}'
{0} unlocked the achievement {1}!,{0} hat einen Erfolg erlangt {1}!
Citizens with {0} Achievement,Bürger mit {0} Errungenschaften
Achievement {0} given to {1},{1} hat den Erfolg {0} erlangt
Removed achievement of type '{0}' from {1},Ein Erfolg vom Typ '{0}' wurde von {1} entfernt
Given by {0}: {1},Erhalten von {0}: {1}
Give an achievement to the given user,Gebe dem ausgewählten Nutzer einen Erfolg
Remove an achievement from the given user,Entferne dem ausgewählten Nutzer einen Erfolg
{0} is outdated. All data was migrated to the new version. Old version is saved as {1},{0} ist nicht mehr aktuell. Alle Daten wurden auf die neue Version aktualisiert. Die alte Version wurde als {1} gespeichert
(shared),(geteilt)
Error inserting custom stat {0} into database,Fehler beim Einfügen der Abfragestatistik {0} in die Datenbank
Couldn't create new custom stat collection for {0}: {1},Konnte keine neue Statistiksammlung für {0}: {1} erstellen
Rebuilding database,Datenbank wird neu generiert
Shutting down {0},Fährt {0} herunter
"User code modification ignored for '{0}', because user modifications may only be loaded from '{1}' folder.","Der Mod '{0}' wurde ignoriert, da diese nur vom '{1}' Ordner geladen werden können."
Failed to read mod dll meta data: {0},Lesen von mod dll meta data fehlgeschlagen: {0}
Invalid job type: {0},Ungültiger Berufstyp: {0}
Unlearned,Ogrenilmemis
unspecialized,Beruf nicht erlernt
specialized,Beruf erlernt
{0} Level: {1},{0} Level: {1}
"This specialty has been discovered, but you haven't learned it yet.\n\nAcquire and read a {0} to learn it.","Dieser Beruf wurde bereits entdeckt, aber du hast ihn bisher nicht gelernt.\n\nBeschaffe und lese ein {0} um ihn zu lernen."
Level {0} Benefits,Stufe {0} Vorteile
No benefits at this level,Keine Vorteile in dieser Stufe
{0} Education,{0} Bildung
Choose {0} as a specialty?\nThis will permanently consume {1}.,Möchtest du {0} als Beruf wählen?\nDies wird {1} verbrauchen.
Star,Stern
This area is already influenced by {0},Diese Fläche wird bereits von {0} beeinflusst
This location is too close to {0}.,Dieser Standort ist zu nahe an {0}.
"You have access to {0} here, but placement would not overlap another {1}.","Du hast Zugriff auf {0} hier, aber die Platzierung würde nicht einen {1} überschneiden."
Location overlaps {0} but the plot is unowned.  Claim the plot first to place here.,"Standort überlappt mit {0} aber die Parzelle gehört niemandem. Beanspruche die Parzelle erst, um hier etwas zu platzieren."
Location overlaps {0} but you don't have ownership access on this plot.,Standort überlappt mit {0} aber du hast nicht die entsprechenden Recht um auf die Parzelle zuzugreifen.
Place here to start a town overlapping {0}.,"Hier platzieren, um einen Überlappung der Städte zu beginnen {0}."
"Can't place here, you don't have access to {0}.","Du kannst das hier nicht platzieren, du hast keinen Zugriff auf {0}."
"Can't place here, must be within the influence of a {0} you have access to.",Du kannst das hier nicht platzieren. Du musst im Einflussbereich von {0} sein.
Plot is already a part of {0}.,Parzelle gehört bereits zu {0}.
Plot is part of a different deed: {0}.,Die Parzelle ist Teil einer anderen Urkunde: {0}.
Plot neighbors existing {0} plot and can be claimed.,"Angrenzende Parzellen sind vorhanden, {0} Parzellen können beansprucht werden."
Plot does not neighbor existing plot of {0} and cannot be claimed.,Angrenzende Parzellen sind nicht vorhanden {0} und kann deshalb nicht beansprucht werden.
Claiming Plots for {0},Parzellen für {0} beanspruchen
{0} of {1} plots claimed.,{0} von {1} Parzellen beansprucht.
Day {0} - {1} online,Tag {0} - {1} online
Match Score: {0},Trefferwert: {0}
Total Score: {0},Gesamtwert: {0}
Match Score,Trefferwert
Active Citizens,Aktive Bewohner
Match Score:,Trefferwert:
Score,Wert
Server has a great ping ({0}),Server hat einen großartigen Ping ({0})
Server has an ok ping ({0}),Server hat einen Ping der ok ist ({0})
Server has a slow ping ({0}),Server hat einen langsamen Ping ({0})
Server did not respond to ping.,Server hat nicht auf Ping reagiert.
{0} currently online.,{0} aktuell online.
An admin is online.,Ein Admin ist online.
Server description is set.,Serverbeschreibung wurde festgelegt.
Server has a distribution station for new citizens.,Server hat eine Verteilerstation für neue Bürger.
Immigrants needed to replace abandoning players! Save Our Server.,"Immigranten sind notwendig, um Spieler die den Server verlassen haben zu ersetzen! Rette unseren Server."
Initial set of citizens still growing to capacity.,"Anfangsset von Bürgern, steigt immer noch an."
Is already full of active citizens.,Ist bereits voll mit aktiven Bürgern.
Day {0} of a beginner server.,Tag {0} eines Servers für Beginner.
Day {0} of an experienced server.,Tag {0} eines Servers für Fortgeschrittene.
A world building a utopia after the meteor has been destroyed.,"Eine Welt, die ein Utopia erschaffen will, nachdem der Meteorit zerstört wurde."
Server play times matches yours by {0},Die Serverspielzeiten stimmen mit deinen zu {0} überein
"Server has no exhaustion-limit set on citizens, which matches your setting of {0} hours per-day by {1}.","Server hat kein Erschöpfungslimit für Spieler, was deiner Einstellung von {0} Stunden pro Tag zu {1} entspricht."
"Server has an exhaustion-limit set on citizens after {0} hours, which matches your setting of {1} hours per-day by {2}.","Server hat ein Erschöpfungslimit für Spieler nach {0} Stunden, was deiner Einstellung von {1} Stunden pro Tag zu {2} entspricht."
Great Ping,Guter Ping
Bad Ping,Schlechter Ping
Disconnected,Getrennt
Some Players Online,Einige Spieler online
Many Players Online,Mehrere Spieler online
Lots of Players Online,Viele Spieler online
Admin Online,Admin online
Newbie Friendly,Anfängerfreundlich
Immigrants Needed,Immigranten benötigt
Growing Population,Wachsende Bevölkerung
Full,Voll
New Server,Neuer Server
New Hard Server,Neuer schwerer Server
Post-Meteor Society,Post-Meteor Gesellschaft
Unmatched Times,Nicht zutreffende Zeiten
Matched Times,Anzahl der Treffer
Unmatched Hours Per Day,Nicht zutreffende Stunden pro Tag
Matched Hours Per Day,Zutreffende Stunden pro Tag
Friends Online,Freunde online
{0} hours per day,{0} Stunden pro Tag
Exhaustion Limit,Erschöpfungslimit
Select Point of Interest Filter,Wähle den Filter für besondere Standorte
Point of Interest,Wichtiger Standort
Points of Interest,Wichtige Standorte
"You will be charged {0} {1} and {2} {3} in tax, leaving you with {4} {5}.","Es wird dir eine Gebühr {0}{1} und {2}{3} abgezogen, somit verbleibt dir {4}{5}."
Base value '{0}':,Basiswert '{0}':
Multiplier,Multiplikator
Self Direct Transfer,Eigener direkter Transfer
This transfer will be taxed as self directed because you have access to the target bank account.,"Dieser direkte Transfer wird dir als solcher besteuert, weil du direkten Zugriff auf das Konto hast."
Public Direct Transfer,Öffentliche Direktübertragung
This transfer will be taxed as public directed because you don't have access to the target bank account.,"Dieser öffentliche Transfer wird dir als solcher besteuert, weil du keinen direkten Zugriff auf das Konto hast."
Choose {0},Wähle {0}
Direct Transfer Tax (PUBLIC):,Direkte Transfersteuer (ÖFFENTLICH):
Direct Transfer Tax (PUBLIC),Direkte Transfersteuer (ÖFFENTLICH)
A tax taken from citizens that are transferring currency from their account to another player's account.,Eine Steuer die von Bürgern bei Geldtransfers zwischen zwei privaten Konten erhoben wird.
Direct Transfer Tax (OWN):,Direkte Überweisungssteuer (eigene):
Direct Transfer Tax (OWN),Direkte Überweisungssteuer (eigene)
"A tax taken from citizens that are transferring currency from their account to another account which they have access to. Generally tax rates on transfers between two accounts you both own is zero, but this tax rate can be set to prevent tax evasion by changing ownership of bank accounts after a transfer.","Eine Steuer die eingezogen wird, bei Geldtransfers zwischen Spielerkonten, auf die der Spieler Zugriff hat. Normalerweise liegt diese Steuer bei null, kann aber gesetzt werden, um Steuervermeidung zu unterbinden, wenn der Besitzer des Kontos nach dem Transfer wechseln sollte."
Currency Exchange Tax:,Währungsumtauschsteuer:
Currency Exchange Tax,Währungsumtauschsteuer
"A tax taken from citizens when using a currency exchange. Tax is charged as an extra cost to the customer, and the given percent is taken from both currencies in the transaction (thus you may want this to half of what you want the expected tax percent to be, since both are taxed).","Geldwechselsteuer. Steuer wird als zusätzliche Kosten, dem Kunden angerechnet und die angerechnete Prozentzahl wird von beiden Währungen in der Transaktion abgezogen (Du bekommst jeweils die Hälfte des Steuerprozentssatzes in jeder Währung)."
Simple Controls,Einfache Steuerung
Advanced Controls,Erweiterte Steuerung
STOVE initialization failed: {0},Initialisierung von STOVE fehlgeschlagen: {0}
Vehicle Alternative Controls,Alternative Fahrzeugsteuerung
Blacklisted {0} for {1},{0} wurde auf die Blacklist wegen {1} gesetzt
"Injection detected. Please, stop using third-party software for code injections or you will be reported and permanently banned on all servers.",Injektion erkannt. Bitte hör auf unzulässige Software für Code Injektion zu nutzen oder du wirst gemeldet und von allen Servern gebannt.
First Person Field of View,Egoperspektive - Sichtweite
Extent of the observable game world that is seen on the display at any given moment in the first person view.\n\nPerformance impact: None,"Umfang der beobachtbaren Spielwelt, in der Ego-Perspektive, die zu einem bestimmten Zeitpunkt auf dem Display angezeigt wird.\n\nAuswirkung auf die Leistung: Keine"
Third Person Field of View,Third-Person - Sichtweite
Extent of the observable game world that is seen on the display at any given moment in the third person view. Bounds depend on camera distance.\n\nPerformance impact: None,"Umfang der beobachtbaren Spielwelt, in der Dritte-Person-Perspektive, die zu einem bestimmten Zeitpunkt auf dem Display angezeigt wird. Hängt von der Kameraentfernung ab.\n\nAuswirkung auf die Leistung: Keine"
Set Your Estimated Play Times,Lege deine voraussichtlichen Spielzeiten fest
Economy:,Wirtschaft:
{0}m {1}s,{0}m {1}s
Joining a world with citizens who play similar lengths of time will prevent some citizens from far-suprassing others in progression.,"Einer Welt beizutreten, auf der die Bürger ähnliche Zeiten spielen, verhindert, dass man schnell abgehängt wird."
"When checked, exhaustion limit will have no effect on server matching in the server browser.","Wenn angewählt, dann wird das Erschöpfungslimit keine Auswirkung auf das Servermatching, im Serverbrowser haben."
"Once exhausted, citizens can not spend calories until the next day. \n(This setting will only affect server match scores in the server-browser.)\n","Einmal erschöpft, können Bürger keine Arbeitskraft mehr bis zum nächsten Tag ausgeben\n(Diese Einstellung wird nur den Server-Treffer-Score im Serverbrowser beinflussen.)\n"
No holes in the roof at all.,Keine Löcher im Dach.
Maximum of two blocks of empty space in walls.,Maximal zwei leere Blöcke in Wänden.
"The more balanced the different nutrients are, the higher your balance bonus.","Je ausgeglichener die verschiedenen Nährwerte sind, umso höher ist der Balance Bonus."
Don't set an exhaustion preference,Setze keine Erschöpfungs-Präferenzen
Hours played per day:,Stunden am Tag gespielt:
Scroll Sensitivity,Scrollempfindlichkeit
Viewing map,Karte anzeigen
Points,Punkte
Recalculate,Neuberechnen
Payment\n,Zahlung\n
Manage Rent,Verwalte Mieten
"You have learned the basics of this skill.\nTo level-up further, you must specialize in it:","Du hast die Grundlagen des Berufes gelernt.\nUm weiter in dem Beruf aufzusteigen, musst du diesen spezialisieren:"
Option 1: Self-Taught,Option 1: Selbstlehre
Option 2: Education,Option 2: Bildung
Hold Shift to grab,Halte Shift zum Greifen
Learn Now,Jetzt lernen
Switch to simple,Umschalten auf Einfach
Switch to advanced,Umschalten auf Erweitert
Sail,Segel
{0} calories.,{0} Kalorien.
Stop Teaching,Aufhören zu Lehren
Skill Name,Fertigkeitsname
Add Study Labor,Lernarbeit hinzufügen
{0} hours of study time.,{0} Lernstunden.
Enroll as Student,Als Schüler einschreiben
Study Progress,Lernfortschritt
Class Status:,Klassenstatus:
Students\n,Studenten\n
Become teacher,Lehrer werden
Subject,Gegenstand
Education:,Bildung:
Add Teaching Labor,Lehrarbeit hinzufügen
Teacher Name,Lehrername
Cost to learn:,Lernkosten:
Mininum Students Before Teaching Starts,Mindestanzahl von Studenten vor Unterrichtsbeginn
Free Food for New Citizens,Kostenloses Essen für neue Bürger
Add Labor,Arbeit hinzufügen
Neutral,Neutral
Talking,Redend
Chewing,Kauend
Achievement 2,Errungenschaft 2
Achievement 3,Errungenschaft 3
Knock,Klopfen
Cheer,Jubeln
Doh,Mist
Facepalm,Hand vor das Gesicht legen
Lol,Laughing out loud
Stinky,Stinkt
Lie,Lügen
Dance 1,Tanz 1
Dance 2,Tanz 2
"Max active players, 0 = Unrestricted. Setting this gives your match score a boost in the server browser when you have fewer players than needed, and an extra boost if players have recently abandoned.(This affects your server score only and is not limiting amount of total users that can connect)","Die Spielerobergrenze, 0 = Keine Grenze. Mit dieser Einstellung steigerst du deinen Trefferscore im Serverbrowser, wenn du weniger Spieler hast als benötigt, und eine weitere Steigerung, wenn Spieler kürzlich in die Gruppe Aufgegeben gekommen sind. (Das beeinflusst nur deinen Serverscore und hat nichts mit den möglichen Verbindungen auf den Server zu tun)"
Oops,Ups
Shame,Schämen
Laugh,Lachen
Yuck,Bäh
Nope,Nope
Gross,Anwidern
Liedown,Hinlegen
Lay,Liegen
Laydown,Sich hinlegen
Dance1,Tanzen1
Dance2,Tanzen2
Home Value,Hauswert
On Ground,Am Boden
Tree is already on ground.,Baum bereits am Boden.
"When multiple civic articles can apply to a given action, the one with the highest priority value will be used. (the higher the number, the higher the priority)","Wenn bei der Aktion mehrere Gesetze zur Auswahl stehen, wird das mit dem höheren Wert genutzt. (Je höher die Nummer, umso höher die Priorität)"
Citizens in this group can remove occupants of this elected title immediately at any government office.,"Bürger dieser Gruppe können gewählte Amtsinhaber, in der Amtsverwaltung entfernen."
Location 1,Standort 1
Location 2,Standort 2
Cornrows,Cornrows
Curly,Curly
Ponytail,Ponyschnitt
Sleek Short Hair,Glatte kurze Haare
The Bob,Der Bob
Agouti Enchiladas,Agouti Enchiladas
Autumn Stew,Herbsteintopf
Banh Xeo,Banh Xeo
Bean Sprout,Bohnensprosse
Bison Chow Fun,Bison Kau-Genuß
Clam Chowder,Suppe mit Muscheln
Fantastic Forest Pizza,Pizza Wald Fantastica
Fish N Chips,Fish N Chips
Hearty Hometown Pizza,Pizza Home Sweet Home
Hosomaki,Hosomaki
Huckleberry Fritter,Gebackene Heidelbeeren
Kelpy Crab Roll,Krabbenrolle mit Algen
Loaded Taro Fries,Überbackene Taro-Fritten
Millionaires Salad,Millionär-Salat
Mochi,Mochi
Phad Thai,Phad Thai
Poke Bowl,Gemüse-Bowle
Pupusas,Pupusas
Rice Flour,Reismehl
Rice Noodles,Reisnudeln
Roast Pumpkin,Gerösteter Kürbis
Seeded Camas Roll,Bestreute Prärielilienrolle
Sensuous Sea Pizza,Pizza di Mare Fantastico
Shark Fillet Soup,Suppe aus Haifilet
Smooth Gut Noodle Roll,Canelloni mit Hackfleisch
Spiky Roll,Stachelige Rolle
Sun Butter,Sonnenblumenbutter
Sun Cheese,Sonnenblumenkäse
Taro Fries,Taro-Fritten
Tasty Tropical Pizza,Pizza Tropica
Worldly Donut,Schmackhafter Donut
CO2 Canister,CO₂-Kanister
Composite Lumber Dresser,Verbundholz-Kleiderschrank
Large Bath Mat,Große Badematte
Nylon Futon Bed,Nylon Futon Bett
Nylon Futon Couch,Nylon Futon Couch
Small Bath Mat,Kleine Badematte
Students Desk T1,Schülertisch T1
Students Desk T2,Schülertisch T2
Students Desk T3,Schülertisch T3
Teachers Desk T1,Lehrerpult T1
Teachers Desk T2,Lehrerpult T2
Teachers Desk T3,Lehrerpult T3
Towel Rack,Handtuchständer
Upholstered Chair,Gepolsteter Stuhl
Upholstered Couch,Gepolsterte Couch
actor,actor
Actors related commands,Akteur Befehle
Uses wind to produce electrical power. Requires clear space for 10 blocks in front of the blades for full power generation. Gains a small output boost when placed at higher elevations.,"Nutzt Wind um elektrischen Strom zu erzeugen. Braucht vor sich, 10 Blocks freien Raum, um die höchstmöglich Stromausbeute zu generieren. Eine Aufstellung in höheren Ebenen, kann die Erzeugung leicht erhöhen."
Uses wind to produce mechanical power. Requires clear space for 10 blocks in front of the blades for full power generation. Gains a small output boost when placed at higher elevations.,"Nutzt Wind um mechanische Kraft zu erzeugen. Braucht vor sich, 10 Blocks freien Raum, um die höchstmöglich Kraftausbeute zu generieren. Eine Aufstellung in höheren Ebenen, kann die Erzeugung leicht erhöhen."
Uses the power of flowing water to produce mechanical power. Must be placed in fresh water and produces double power when placed in both a river and waterfall.,"Nutzt die Kraft des fließenden Wassers, um mechanische Kraft zu erzeugen. Muss in frischem Wasser platziert werden und erzeugt doppelt so viel Kraft, wenn in einem Fluß und Wasserfall gleichzeitig platziert wird."
"Like a couch, but upholstered.","Wie eine Couch, nur gepolstert."
"Like a chair, but upholstered.","Wie ein Stuhl, nur gepolstert."
A wooden hanging rack designed for towels.,"Ein hölzernes, hängendes Regal für Handtücher."
Hanger,Halterung
Generates electrical power from the sun! Requires a clear view of the sky above the generator for full output. Internal batteries ensure generation during nighttime.,"Erzeugt elektrischen Strom mit der Kraft der Sonne. Für die volle Ausbeute, wird eine klare Sicht auf dem Himmel benötigt. Eingebaute Akkus sorgen für eine reibungsfreie Versorgung, auch während der Nacht."
A small bath mat when a normal rug does not cover your bathroom needs.,"Eine kleine Badematte, falls ein normaler Teppich, nicht deine Badezimmer Erwartungen erfüllen."
A modern styled couch with a classic touch.,Eine modern gestylte Couch mit einem klassischen Touch.
A classic futon for when regular beds are too soft.,"Ein klassischer Futon, falls dir normale Betten zu weich sind."
A large bath mat reduces risks of slipping on wet floors in the bathroom.,Eine große Badematte verhindert das Ausrutschen auf nassem Badezimmerboden.
Dresser,Kleiderschrank
Sunflower Oil,Sonnenblumenöl
Sand Concentrate Lv3,Sand Lv3
Sand Concentrate Lv2,Sand Lv2
Clean Moon Jellyfish,Reine Mondqualle
"Understand this, and you will understand a lot.","Verstehe dies, und du wirst eine Menge anderes verstehen."
"To some it is tasty. To others, unforgivable.",Manchen schmeckt es. Für andere ist es eine Sünde.
Crispy strips of taro that have been deep fried in oil.,"Knusprige Tarostreifen, die in Öl frittiert wurden."
A plant whose seeds are quite versitile in their use further processed.,Eine Pflanze dessen Samen in vielfältiger Art und Weise genutzt werden können.
Cheesy yet not made in a traditional way.,"Käsig ja, aber nicht auf traditionelle Art gemacht."
Spikes are definitely removed before serving.,"Stacheln werden tatsächlich entfernt, bevor es serviert wird."
These noodle rolls look VERY smooth.,Diese Nudelrolle sieht SEHR fein aus.
A texture all of its own.,Eine Textur mit allem was nötig.
The chewyness is unreal.,Die Konsistenz ist unreal.
"Seeds sprinkled on a roll made from rice, fiddleheads and camas paste.",Samen gestreut auf eine Reisrolle mit Farnspitzen und Prärielilien-Paste.
Sweet but a suprising source of vitamins.,"Süß, aber eine überraschende Quelle von Vitaminen."
Noodles made from delicious milled white grains.,Nudeln aus lecker gemahlten weißen Körnern.
"Comforting, best served hot from the griddle","Wohltuend und am besten, wenn frisch aus der Bratpfanne"
A basic yet filling meal with a bite.,Ein Hunger stillendes Gericht mit Biss.
"They make you full, and proud.",Die machen dich stark und stolz.
Watch your hands!,Achte auf deine Hände!
A decadent yet healthy assemblage.,Eine dekadente und noch einigermaßen gesunde Zusammensetzung.
Taro Fries with extra everything.,Taro-Fritten mit zusätzlichen Sachen.
Pieces of crab on a bed of rice rolled up and covered in kelp.,"Teile von Krabben auf einem Bett aus Reis, eingewickelt in Seetang."
Fried and sweet.,Fritiert und süß.
A simple sushi roll consisting of rice and fish tightly wrapped with seaweed. ,"Eine einfache Sushi-Rolle, bestehend aus Reis und Fisch, sanft gewickelt in Seetang. "
